FID,CATEGORY,IFT_IOA,COUNTRY,Area_Ha,Shape__Are,Shape__Len
188503,Woodland,Broadleaved,England,54.476387371900003,544763.873588562011719,8527.545443822940797
188555,Woodland,Broadleaved,England,69.546163378000003,695461.633819580078125,4873.266950226616245
188801,Woodland,Broadleaved,England,98.006242496900001,980062.424880981445312,8068.107429898085684
189130,Woodland,Broadleaved,England,71.232111008100006,712321.110549926757812,11201.848319718523271
189154,Woodland,Broadleaved,England,168.575413970999989,1685754.139923095703125,19656.882876048908656
189164,Woodland,Broadleaved,England,71.083308854799995,710833.088378906250000,7157.531849766382948
189309,Woodland,Broadleaved,England,50.246750802000001,502467.508003234863281,8787.935980245365499
189412,Woodland,Broadleaved,England,103.524284692999998,1035242.847518920898438,18832.579367173639184
189665,Woodland,Broadleaved,England,56.563958128300001,565639.581222534179688,6939.804439762695438
189735,Woodland,Broadleaved,England,128.441744069000009,1284417.440612792968750,18286.507445687831932
189749,Woodland,Broadleaved,England,95.377586760599996,953775.867340087890625,10461.421554328531784
190217,Woodland,Broadleaved,England,57.529681386800000,575296.813903808593750,6048.034014460247818
190879,Woodland,Broadleaved,England,228.184106103999994,2281841.061218261718750,11476.227853683942158
191379,Woodland,Broadleaved,England,155.900130603999997,1559001.305679321289062,16234.948900179193515
191439,Woodland,Broadleaved,England,82.218936181499998,822189.361709594726562,11163.700601813736284
192063,Woodland,Broadleaved,England,87.004488568599996,870044.885505676269531,9296.126050241393386
192071,Woodland,Broadleaved,England,58.273737074200000,582737.370704650878906,5907.498739261215633
192127,Woodland,Broadleaved,England,95.162788307400007,951627.883064270019531,14816.772160637534398
192297,Woodland,Broadleaved,England,61.297679787299998,612976.797874450683594,5130.900117311165559
192725,Woodland,Broadleaved,England,58.163120604800000,581631.205764770507812,9986.218338018938084
193269,Woodland,Broadleaved,England,109.545594816999994,1095455.947853088378906,20979.880995595340210
193337,Woodland,Broadleaved,England,58.854877516400002,588548.775009155273438,7586.899244036667369
193433,Woodland,Broadleaved,England,101.759778842000003,1017597.788322448614053,15217.473572820190384
193870,Woodland,Broadleaved,England,50.346882010100003,503468.820159912109375,8909.350657832601428
193882,Woodland,Broadleaved,England,68.442176734000000,684421.767562866210938,14264.945432036518469
194084,Woodland,Broadleaved,England,129.324641893999996,1293246.418907165527344,9705.465809173296293
194091,Woodland,Broadleaved,England,127.839202546999999,1278392.024986267089844,17973.877328616010345
194139,Woodland,Broadleaved,England,55.430859017200000,554308.590240478515625,5447.631513338682453
194266,Woodland,Broadleaved,England,56.331301183599997,563313.011642456054688,7508.947740532381431
194269,Woodland,Broadleaved,England,51.649915353499999,516499.153633117675781,12914.550237828800164
194361,Woodland,Broadleaved,England,53.543930334999999,535439.303581237792969,3503.992901389739018
194386,Woodland,Broadleaved,England,51.072203426900003,510722.034378051757812,10704.726079202726396
194511,Woodland,Broadleaved,England,52.737910380400002,527379.103874206542969,5236.258101632021862
194526,Woodland,Broadleaved,England,165.223704005999991,1652237.040260314708576,14706.513899882038459
194660,Woodland,Broadleaved,England,63.473590606199998,634735.905876159667969,9597.871212402968013
194673,Woodland,Broadleaved,England,52.337934828000002,523379.348243713378906,7272.327677529532593
194727,Woodland,Broadleaved,England,51.553785812199997,515537.858024597167969,8591.231528621086909
194793,Woodland,Broadleaved,England,86.437187266199999,864371.872650146484375,5609.786501666530967
194922,Woodland,Broadleaved,England,94.983619289200007,949836.193054199218750,18747.368389423696499
194952,Woodland,Broadleaved,England,52.893981836899997,528939.818458557128906,6660.760668211307348
194982,Woodland,Broadleaved,England,84.934503303300005,849345.033065795898438,7866.766591447055362
195109,Woodland,Broadleaved,England,250.832744595999998,2508327.445907592773438,14077.396224470696325
195126,Woodland,Broadleaved,England,55.451177742100001,554511.777496337890625,11027.172810948952247
195388,Woodland,Broadleaved,England,249.889025881999999,2498890.258895873557776,10675.508139695119098
195403,Woodland,Broadleaved,England,95.484275303999993,954842.753112792968750,7820.003088543891863
195439,Woodland,Broadleaved,England,150.161768824000006,1501617.688407897949219,12196.756614995038035
195468,Woodland,Broadleaved,England,64.512638144099995,645126.381378173828125,4402.891608093530522
195504,Woodland,Broadleaved,England,61.715163295000004,617151.633193969726562,7026.988285101185284
195592,Woodland,Broadleaved,England,60.469170122900003,604691.701202392578125,5611.449013858261424
195687,Woodland,Broadleaved,England,171.120375056999990,1711203.750686645507812,10781.483441316135213
195741,Woodland,Broadleaved,England,52.301409589000002,523014.096023559628520,3724.184671906172298
195919,Woodland,Broadleaved,England,50.495005038000002,504950.050369262695312,3738.834670743728566
195998,Woodland,Broadleaved,England,143.110313670000011,1431103.136695861816406,13219.183476875199631
196151,Woodland,Broadleaved,England,61.308897865399999,613088.978736877441406,8661.782044406614659
196211,Woodland,Broadleaved,England,83.421310783899997,834213.107872009277344,5226.061730846640785
196240,Woodland,Broadleaved,England,147.874769955000005,1478747.699592590332031,18514.526004733452282
196275,Woodland,Broadleaved,England,56.404538525600003,564045.385025024414062,8746.279115489051037
196305,Woodland,Broadleaved,England,57.346218305100003,573462.183082580566406,8763.709961399903477
196417,Woodland,Broadleaved,England,217.054299267000005,2170542.992713928222656,12019.220715529159861
196606,Woodland,Broadleaved,England,202.089007033000001,2020890.070075988769531,17124.221039874017151
196629,Woodland,Broadleaved,England,60.244005557000001,602440.055480957031250,9165.088481049861002
196715,Woodland,Broadleaved,England,69.720364746399994,697203.647537231445312,6204.709869529257958
196735,Woodland,Broadleaved,England,94.107437667900001,941074.376777648925781,9575.758578210756241
196899,Woodland,Broadleaved,England,50.978853833400002,509788.538330078125000,10623.661757725374628
197014,Woodland,Broadleaved,England,92.963814526600004,929638.145339965820312,7523.393970541415001
197071,Woodland,Broadleaved,England,52.448034697600001,524480.346725463867188,6004.373888147028083
197536,Woodland,Broadleaved,England,51.377825378200001,513778.253692626953125,7093.716112309842174
198083,Woodland,Broadleaved,England,90.278752939800000,902787.529426574823447,11604.488970213458742
198712,Woodland,Broadleaved,England,56.508849913699997,565088.499084472656250,8181.432254078436017
199437,Woodland,Broadleaved,England,66.585389294099997,665853.892913818359375,8080.519230346082622
199440,Woodland,Broadleaved,England,199.372529503000010,1993725.295227050548419,14627.911444042576477
199446,Woodland,Broadleaved,England,63.816229499099997,638162.295097351074219,10972.471154698416285
199488,Woodland,Broadleaved,England,70.238597837200004,702385.978416442871094,5788.229292839027039
199587,Woodland,Broadleaved,England,141.208143017999987,1412081.430236816406250,25068.540336120153370
199871,Woodland,Broadleaved,England,115.266847987000006,1152668.479850769042969,11737.322271287304829
200042,Woodland,Broadleaved,England,79.300852936499993,793008.529220581054688,6165.476592838547731
200972,Woodland,Broadleaved,England,72.539462107899993,725394.621116638183594,6078.722079414944346
201132,Woodland,Broadleaved,England,56.332107194999999,563321.072021484375000,6032.226751553070244
201542,Woodland,Broadleaved,England,54.127793372299998,541277.934112548828125,4648.616891010508880
201589,Woodland,Broadleaved,England,60.799025726799997,607990.257179260253906,8671.805024355786372
202098,Woodland,Broadleaved,England,71.865838076700001,718658.380767822265625,5542.092589876424427
203040,Woodland,Broadleaved,England,58.886257136099999,588862.571533203125000,7180.809577375143817
203054,Woodland,Broadleaved,England,64.515473321100004,645154.733062744140625,5984.646493869408005
203501,Woodland,Broadleaved,England,76.746154678200000,767461.546890258789062,11446.575802592937180
203898,Woodland,Broadleaved,England,78.716739022799999,787167.390121459960938,5807.923182078096033
205407,Woodland,Broadleaved,England,94.147100565499997,941471.005691528320312,4681.648381892044199
205519,Woodland,Broadleaved,England,69.707643804699998,697076.437973022460938,5323.229033202907885
205787,Woodland,Broadleaved,England,54.148019981700003,541480.199691772460938,4478.355002764164055
205987,Woodland,Broadleaved,England,51.425074311499998,514250.743087768554688,2909.593776955523481
206369,Woodland,Broadleaved,England,54.729664258800000,547296.642669677734375,3489.856593042651184
206743,Woodland,Broadleaved,England,58.998198406800000,589981.984161376953125,6163.151532054353993
206892,Woodland,Broadleaved,England,69.513668775900001,695136.687713623046875,5889.031784803776645
207518,Woodland,Broadleaved,England,57.773065337200002,577730.653381347656250,9321.454443686201557
207556,Woodland,Broadleaved,England,74.319387301500001,743193.873291015625000,8931.310575676263397
208383,Woodland,Broadleaved,England,55.663610851999998,556636.108383178710938,11223.588182531691928
208626,Woodland,Broadleaved,England,74.303001609500001,743030.015975952032022,25653.768981947261636
209072,Woodland,Broadleaved,England,165.272274009000000,1652722.739318847656250,29626.771920041308476
209383,Woodland,Broadleaved,England,60.701285938799998,607012.859436035156250,11457.489531764598723
209393,Woodland,Broadleaved,England,70.070883490000000,700708.834762573242188,13089.822594783548993
209582,Woodland,Broadleaved,England,61.968929914900002,619689.299118041992188,12528.267542012670674
209596,Woodland,Broadleaved,England,113.188587674999994,1131885.876403808593750,8256.908502286602015
209726,Woodland,Broadleaved,England,66.898819717899997,668988.197235107421875,15817.390539726524366
209970,Woodland,Broadleaved,England,76.601477087800006,766014.770797729492188,14038.428541695726381
210067,Woodland,Broadleaved,England,60.039584335999997,600395.843338012695312,9226.175399059293341
210161,Woodland,Broadleaved,England,107.030774811000001,1070307.748275756835938,15685.403808764966016
210919,Woodland,Broadleaved,England,138.104135953999986,1381041.359634399414062,11249.007557489998362
211122,Woodland,Broadleaved,England,71.974228323199995,719742.282958984258585,5023.308518783438558
211389,Woodland,Broadleaved,England,159.196144577000013,1591961.445693969726562,9156.526398887508549
211619,Woodland,Broadleaved,England,62.273895754999998,622738.957427978515625,3677.162280358110365
211757,Woodland,Broadleaved,England,103.113928901999998,1031139.288696289062500,18609.719340523843130
211859,Woodland,Broadleaved,England,66.712835600500000,667128.355911254882812,9654.089895463985158
212168,Woodland,Broadleaved,England,90.525602909300005,905256.029037475585938,17508.168558907396800
212594,Woodland,Broadleaved,England,68.562064150699996,685620.641540527343750,7856.586437018897414
212615,Woodland,Broadleaved,England,59.482578196699997,594825.782119750976562,14205.740710833888443
212808,Woodland,Broadleaved,England,147.381065814000010,1473810.658004760742188,8754.276459309810889
212898,Woodland,Broadleaved,England,68.369108796800006,683691.087921142578125,6514.346548111435368
213050,Woodland,Broadleaved,England,55.975909658699997,559759.096481323242188,9084.063385565284989
213486,Woodland,Broadleaved,England,66.125039890599993,661250.398818969726562,8106.794841704298051
213817,Woodland,Broadleaved,England,105.695108786999995,1056951.087615966796875,20444.589948447952338
213854,Woodland,Broadleaved,England,121.421464049999997,1214214.640472412109375,17122.894695912367752
213901,Woodland,Broadleaved,England,63.361947264999998,633619.472381591796875,11506.231042503432036
214031,Woodland,Broadleaved,England,62.710849574100003,627108.495452880859375,14294.688198677333276
214411,Woodland,Broadleaved,England,50.569301219600000,505693.012191772460938,7755.604890714615067
214767,Woodland,Broadleaved,England,67.142149474700005,671421.494338989141397,12014.294092750869822
215025,Woodland,Broadleaved,England,56.670906964499999,566709.069671630859375,10966.953442423773595
215079,Woodland,Broadleaved,England,102.384174039000001,1023841.740447998046875,16144.131199063653185
215462,Woodland,Broadleaved,England,51.775778201400001,517757.781951904296875,13920.689082231046996
215983,Woodland,Broadleaved,England,90.680116223799999,906801.162185668945312,11098.341289477153623
216724,Woodland,Broadleaved,England,69.547384457600003,695473.844818115350790,10103.066597140366866
217071,Woodland,Broadleaved,England,55.314990675899999,553149.906677246093750,5373.748566164153999
217234,Woodland,Broadleaved,England,100.688512892999995,1006885.128890991210938,18514.361897455491999
217443,Woodland,Broadleaved,England,55.269603897800003,552696.038787841796875,10957.436163334159573
217553,Woodland,Broadleaved,England,61.088133881300003,610881.339126586914062,11091.865912659866808
217661,Woodland,Broadleaved,England,71.275414755900002,712754.147705078125000,9097.071067975457481
217684,Woodland,Broadleaved,England,62.970110636299999,629701.106323242187500,6909.555138663570688
217853,Woodland,Broadleaved,England,78.276189770100004,782761.897598266601562,8030.162964950760397
217898,Woodland,Broadleaved,England,100.237873648999994,1002378.736648559570312,14089.788119088023450
217913,Woodland,Broadleaved,England,93.267421713900006,932674.217407226562500,11718.780630780793217
217961,Woodland,Broadleaved,England,55.562115758600001,555621.157653808593750,9416.021969903475110
218038,Woodland,Broadleaved,England,108.379433675000001,1083794.336837768554688,15727.530794394269833
218041,Woodland,Broadleaved,England,96.182418734300001,961824.187713623046875,15625.094104105879524
218162,Woodland,Broadleaved,England,57.882232508800001,578822.325195312500000,5101.665986673091538
218169,Woodland,Broadleaved,England,67.030760252099995,670307.602493286132812,8873.274855543395461
218276,Woodland,Broadleaved,England,100.979004668000002,1009790.046066284179688,16911.200345069199102
218395,Woodland,Broadleaved,England,50.268232843299998,502682.328018188476562,9296.898653852926145
219143,Woodland,Broadleaved,England,65.936144019699995,659361.440505981445312,7526.099077732103069
219197,Woodland,Broadleaved,England,128.749613879000009,1287496.138687133789062,6803.034290289299861
219518,Woodland,Broadleaved,England,51.137148244199999,511371.482711791933980,9041.346400130185430
219563,Woodland,Broadleaved,England,54.637789831900001,546377.897949218750000,10364.628802931583778
219678,Woodland,Broadleaved,England,62.330525367200003,623305.253601074218750,8053.046019906054426
219802,Woodland,Broadleaved,England,60.281130018600003,602811.300094604492188,10643.036060152770006
220023,Woodland,Broadleaved,England,97.678517539300003,976785.175186157226562,8371.535431300844721
220123,Woodland,Broadleaved,England,61.032270127799997,610322.701431274414062,12002.890492360087592
220251,Woodland,Broadleaved,England,58.445102218599999,584451.022109985351562,8273.967615551962808
220290,Woodland,Broadleaved,England,71.937762727899994,719377.627334594842978,11984.025338762867250
220524,Woodland,Broadleaved,England,82.916353911599998,829163.539337158203125,10210.464575811112809
221044,Woodland,Broadleaved,England,57.501293664800002,575012.936477661132812,11438.641877986157851
221256,Woodland,Broadleaved,England,52.013819488599999,520138.194976806640625,10738.327348767539661
221698,Woodland,Broadleaved,England,76.615606634200006,766156.066390991210938,12400.005061974066848
222769,Woodland,Broadleaved,England,61.557648123500002,615576.481224060058594,15152.063735791574800
222818,Woodland,Broadleaved,England,89.665215354200001,896652.153442382812500,13893.918898358613660
223057,Woodland,Broadleaved,England,60.720562045900003,607205.620147705078125,10752.651341614828198
223549,Woodland,Broadleaved,England,85.235689884300001,852356.898689270019531,14398.273115026462619
223608,Woodland,Broadleaved,England,50.367842035199999,503678.420333862304688,11692.535755164737566
223632,Woodland,Broadleaved,England,52.317214821199997,523172.148406982421875,13369.059986902146193
224190,Woodland,Broadleaved,England,65.308849655800003,653088.496276855468750,11685.488643166887414
224441,Woodland,Broadleaved,England,54.853875415499999,548538.754249572753906,12310.813009928633619
224466,Woodland,Broadleaved,England,74.041369335499994,740413.693397521972656,16604.697595487166836
224698,Woodland,Broadleaved,England,53.016049965699999,530160.499740600585938,8273.144800606884019
225512,Woodland,Broadleaved,England,112.603620376999999,1126036.204391479492188,16204.943871480603775
225694,Woodland,Broadleaved,England,82.097337238700007,820973.372512817382812,12745.583875981028541
225990,Woodland,Broadleaved,England,82.233159413699994,822331.594299316406250,18448.448565159709688
226061,Woodland,Broadleaved,England,52.373412442400003,523734.124313354492188,9540.249997887643985
226063,Woodland,Broadleaved,England,79.376576933999999,793765.768798828125000,23681.324322709839180
226415,Woodland,Broadleaved,England,119.796821898999994,1197968.219039916992188,15254.579911862021618
226646,Woodland,Broadleaved,England,53.816688356299998,538166.883407592773438,12007.280317724791530
226844,Woodland,Broadleaved,England,103.393898131000000,1033938.981338500976562,17264.012896259111585
227179,Woodland,Broadleaved,England,72.407609976299995,724076.099884033203125,15737.019226323538533
227188,Woodland,Broadleaved,England,79.105011635799997,791050.116577148437500,16880.905928474650864
227721,Woodland,Broadleaved,England,51.230369725700001,512303.696746826171875,12442.037742503654954
227735,Woodland,Broadleaved,England,58.001633574700001,580016.336105346679688,18890.523585482656927
228453,Woodland,Broadleaved,England,107.205079076999994,1072050.790267944335938,21885.048747821467259
228457,Woodland,Broadleaved,England,57.262155185399997,572621.552169799804688,20370.134451260561036
228846,Woodland,Broadleaved,England,56.775903905900002,567759.039047241210938,8824.828300197741555
228856,Woodland,Broadleaved,England,201.043359739000010,2010433.596755981445312,29210.715012084499904
228944,Woodland,Broadleaved,England,84.332607398199997,843326.073883056640625,11278.256570712335815
229009,Woodland,Broadleaved,England,89.357944240699993,893579.442214965820312,12762.939842173453144
229062,Woodland,Broadleaved,England,134.685685841999998,1346856.858596801757812,22184.077599593791092
229070,Woodland,Broadleaved,England,159.274331257999989,1592743.312591552734375,14905.268886704772740
229118,Woodland,Broadleaved,England,155.623215547999990,1556232.155349731445312,15845.543008572069084
229138,Woodland,Broadleaved,England,61.117289056600001,611172.890655517578125,9386.368481639125093
229145,Woodland,Broadleaved,England,52.131799299599997,521317.993209838867188,7056.120530589551890
229184,Woodland,Broadleaved,England,69.029520134799995,690295.201538085937500,12783.825678900848288
229237,Woodland,Broadleaved,England,138.210673866999997,1382106.738967895507812,18305.636180301877175
229241,Woodland,Broadleaved,England,50.082131701500003,500821.317047119140625,7300.786947385801795
229267,Woodland,Broadleaved,England,77.784076387100001,777840.763854980468750,7777.191650224046498
229434,Woodland,Broadleaved,England,85.605380742299999,856053.807876586914062,6270.060251269643231
229507,Woodland,Broadleaved,England,171.558195813999987,1715581.958511352539062,16779.534927681241243
229527,Woodland,Broadleaved,England,57.621863739600002,576218.637420654296875,9752.190796742199382
229718,Woodland,Broadleaved,England,74.221900781900004,742219.008422851562500,10819.492898062828317
229768,Woodland,Broadleaved,England,60.820736495200002,608207.365005493164062,7691.531770310697539
229860,Woodland,Broadleaved,England,163.983676381999999,1639836.763473510742188,18377.443821818626020
229890,Woodland,Broadleaved,England,58.353250472299997,583532.504821777343750,6862.732809546779208
229898,Woodland,Broadleaved,England,59.325985198799998,593259.851699829101562,7417.453597634475045
229990,Woodland,Broadleaved,England,160.490026322999995,1604900.263946533203125,16761.994810433687235
230090,Woodland,Broadleaved,England,73.942068623099999,739420.686355590820312,6675.101322166292448
230136,Woodland,Broadleaved,England,85.427775104399998,854277.750732421875000,11763.520049571481650
230150,Woodland,Broadleaved,England,560.029304553999964,5600293.044769287109375,57546.183434930506337
230161,Woodland,Broadleaved,England,111.158369284000003,1111583.692306518554688,11732.709343340342457
230218,Woodland,Broadleaved,England,153.409621925000010,1534096.219345092773438,12954.415692484413739
230237,Woodland,Broadleaved,England,99.699910819699994,996999.107772827148438,10887.047661703598351
230290,Woodland,Broadleaved,England,55.519615424700000,555196.154632568359375,10430.642483303339759
230329,Woodland,Broadleaved,England,52.204498992300003,522044.989929199218750,6647.681713503005085
230335,Woodland,Broadleaved,England,53.533200195699997,535332.002014160156250,6489.736376603516874
230344,Woodland,Broadleaved,England,61.090787945800002,610907.879531860351562,7566.248314195339844
230380,Woodland,Broadleaved,England,83.598848486600005,835988.484741210937500,12446.380439877479148
230411,Woodland,Broadleaved,England,126.182675474000007,1261826.754943847656250,8995.972832798812306
230456,Woodland,Broadleaved,England,77.618640439999993,776186.404541015625000,5696.443414513174503
230498,Woodland,Broadleaved,England,65.804143808700005,658041.437896728515625,7276.660250883695880
230518,Woodland,Broadleaved,England,55.115104257600002,551151.042587280273438,8284.409131855125452
230522,Woodland,Broadleaved,England,64.855461270399999,648554.612960815429688,11770.679015741794501
230526,Woodland,Broadleaved,England,74.872891744699999,748728.917419433710165,7859.413558223898690
230646,Woodland,Broadleaved,England,83.895076533600005,838950.764999389648438,13747.614423305714809
230669,Woodland,Broadleaved,England,53.919347033400001,539193.470458984375000,7815.305850948170701
230801,Woodland,Broadleaved,England,67.890232073000007,678902.320693969726562,9823.360503596668423
230927,Woodland,Broadleaved,England,95.648606394699996,956486.064193725585938,15653.476501777755402
231029,Woodland,Broadleaved,England,51.614486298400003,516144.862808227539062,9894.077499998842541
231040,Woodland,Broadleaved,England,112.242641043999996,1122426.409988403320312,12949.346463609595958
231255,Woodland,Broadleaved,England,82.984898265300004,829848.982925415039062,14550.217574359587161
231303,Woodland,Broadleaved,England,50.345813053400001,503458.130416870117188,9547.795668751990888
231339,Woodland,Broadleaved,England,61.583303570299996,615833.035675048828125,12700.751780787768439
231430,Woodland,Broadleaved,England,61.323990191000000,613239.901931762695312,6499.033757491914002
231455,Woodland,Broadleaved,England,52.529733297500002,525297.332656860351562,6360.933328035605882
231614,Woodland,Broadleaved,England,88.075554106699997,880755.541168212890625,12737.328400799207884
231976,Woodland,Broadleaved,England,80.430405477700006,804304.054702758789062,10991.811474127143811
232066,Woodland,Broadleaved,England,85.563003275800000,855630.032882690429688,11606.617939592088078
232455,Woodland,Broadleaved,England,203.173281365000008,2031732.813537597656250,26463.116154748047848
233009,Woodland,Broadleaved,England,71.044829317999998,710448.292816162109375,18635.954063253546337
234283,Woodland,Broadleaved,England,53.022754828600000,530227.548202514648438,10730.935357768679751
234883,Woodland,Broadleaved,England,73.699790911999997,736997.909103393554688,17257.370684796005662
235064,Woodland,Broadleaved,England,59.008079118900000,590080.791046142578125,12965.770833636575844
235325,Woodland,Broadleaved,England,59.085120587299997,590851.206115722656250,9853.560014721469997
235528,Woodland,Broadleaved,England,51.693872670200001,516938.726593017636333,7137.796681946047102
235656,Woodland,Broadleaved,England,58.067210231499999,580672.102096557617188,9770.887608269882548
235688,Woodland,Broadleaved,England,62.803036484400003,628030.364822387695312,13851.811771816232067
235805,Woodland,Broadleaved,England,52.153664976999998,521536.649810791015625,13115.348731942598533
235844,Woodland,Broadleaved,England,51.195626292199996,511956.263076782226562,8481.820720914283811
237435,Woodland,Broadleaved,England,50.554816217800003,505548.162246704101562,7513.969307668304282
238023,Woodland,Broadleaved,England,141.330809219000002,1413308.092117309570312,19177.754174703306489
238230,Woodland,Broadleaved,England,110.487637165999999,1104876.371398925781250,18603.043498886629095
238441,Woodland,Broadleaved,England,59.951697922400001,599516.979232788085938,9049.184244095524264
238516,Woodland,Broadleaved,England,58.837795849700001,588377.958419799804688,9923.000851583354233
238531,Woodland,Broadleaved,England,66.568450051200003,665684.500259399414062,11644.267804262834034
238641,Woodland,Broadleaved,England,88.264689955999998,882646.899505615234375,13224.625480284890727
238770,Woodland,Broadleaved,England,53.444061957199999,534440.619796752929688,11627.954442756436038
238782,Woodland,Broadleaved,England,91.633452868999996,916334.528854370117188,8763.841817396692932
239146,Woodland,Broadleaved,England,118.332196565999993,1183321.965911865234375,21028.063718756882736
239257,Woodland,Broadleaved,England,94.295646901100000,942956.468368530157022,12989.614575188128583
239540,Woodland,Broadleaved,England,71.145803813399993,711458.038101196289062,10284.393323411950405
239869,Woodland,Broadleaved,England,50.041238412600002,500412.384155273437500,5865.485903975948531
240226,Woodland,Broadleaved,England,86.730868120300002,867308.681747436523438,9683.809945417702693
240745,Woodland,Broadleaved,England,50.427020767899997,504270.207611084042583,12181.148202499256513
240761,Woodland,Broadleaved,England,54.234235837100002,542342.357986450195312,11120.666741734699826
240813,Woodland,Broadleaved,England,119.327850647000005,1193278.506607055664062,19220.660001590589673
240845,Woodland,Broadleaved,England,64.406016015000006,644060.160034179687500,10770.827231836881765
240858,Woodland,Broadleaved,England,58.077282216900002,580772.822006225585938,8198.906296593195293
240888,Woodland,Broadleaved,England,256.287308973999984,2562873.089355468284339,40786.016384013062634
241562,Woodland,Broadleaved,England,111.071003050000002,1110710.030609130859375,18122.738843232102226
241702,Woodland,Broadleaved,England,65.285908455699996,652859.084671020507812,9457.790325165702598
241765,Woodland,Broadleaved,England,121.887107009000005,1218871.069564819103107,11144.894675364550494
241841,Woodland,Broadleaved,England,96.612542340199994,966125.423263549804688,10703.149592252437287
241876,Woodland,Broadleaved,England,154.676789183000011,1546767.891464233398438,23379.534884292927018
241903,Woodland,Broadleaved,England,60.738495995100003,607384.959899902227335,14565.387757178661559
241959,Woodland,Broadleaved,England,188.154412011999995,1881544.119720459217206,29894.142112434936280
242206,Woodland,Broadleaved,England,88.223386824700000,882233.868072509765625,15593.673150771139262
242304,Woodland,Broadleaved,England,61.457125916499997,614571.259170532226562,12954.484573802395971
242402,Woodland,Broadleaved,England,53.747069208200003,537470.691925048828125,8374.418827352590597
242436,Woodland,Broadleaved,England,57.581725632800001,575817.256530761718750,14321.730992512770172
242641,Woodland,Broadleaved,England,61.122570657799997,611225.706298828125000,9575.612060607687454
242697,Woodland,Broadleaved,England,57.677424251900000,576774.242294311523438,10587.354030628652254
242764,Woodland,Broadleaved,England,70.972351540700004,709723.515563964843750,14452.363574150464046
243110,Woodland,Broadleaved,England,58.751106344400000,587511.063751220703125,8665.478192024209420
243115,Woodland,Broadleaved,England,80.639217594300007,806392.176025390625000,16911.470738235231693
243334,Woodland,Broadleaved,England,147.668831003000008,1476688.310180664062500,17692.173564390701358
243347,Woodland,Broadleaved,England,81.302685105500004,813026.850997924804688,8627.633818760737995
243449,Woodland,Broadleaved,England,66.928891480299995,669288.914947509765625,12787.501818896374971
243776,Woodland,Broadleaved,England,155.077334513000011,1550773.345062255859375,14453.542074731100001
244028,Woodland,Broadleaved,England,122.482536597000006,1224825.365692138671875,20603.191400732688635
244190,Woodland,Broadleaved,England,53.276816212400000,532768.162078857421875,11213.051416909955151
244481,Woodland,Broadleaved,England,97.704789015299994,977047.890151977539062,7673.723262062962931
244664,Woodland,Broadleaved,England,50.578166033199999,505781.660324096679688,8772.353472093260280
244688,Woodland,Broadleaved,England,66.209171144400003,662091.711441040039062,8138.082365131795086
244712,Woodland,Broadleaved,England,68.939329271899993,689393.292495727539062,13539.267835841877968
244925,Woodland,Broadleaved,England,78.247216201499995,782472.162017822265625,9832.681224794305308
244931,Woodland,Broadleaved,England,101.425956167999999,1014259.561874389648438,5806.672395598584444
244973,Woodland,Broadleaved,England,104.402021132000002,1044020.210876464843750,19534.245849938546598
244977,Woodland,Broadleaved,England,56.892560819700002,568925.607864379882812,9365.290517722245568
245063,Woodland,Broadleaved,England,76.840845483799995,768408.454666137578897,12558.648024768377581
245311,Woodland,Broadleaved,England,55.977769996600003,559777.699768066406250,4358.321870567971928
245357,Woodland,Broadleaved,England,124.231874793000003,1242318.747665405273438,10816.690984724733426
245367,Woodland,Broadleaved,England,85.706534680999994,857065.346862792968750,5094.871915315641672
245539,Woodland,Broadleaved,England,78.529816890700005,785298.168899536132812,5927.681227058454169
245621,Woodland,Broadleaved,England,82.301054274199998,823010.542709350585938,13230.654391821391982
245735,Woodland,Broadleaved,England,72.206174160000003,722061.741470336914062,12393.339780106969556
245775,Woodland,Broadleaved,England,93.187378166000002,931873.781463623046875,13322.243387892836836
245801,Woodland,Broadleaved,England,64.741166559600003,647411.665588378906250,11746.744795831305964
245924,Woodland,Broadleaved,England,408.227540627999986,4082275.406936645507812,39060.294294010222075
246054,Woodland,Broadleaved,England,67.869559509799998,678695.594985961914062,8625.892465299224568
246111,Woodland,Broadleaved,England,96.155124964099997,961551.249374389648438,14385.839336724116947
246156,Woodland,Broadleaved,England,81.611794864600000,816117.948623657226562,10675.361424341444945
246161,Woodland,Broadleaved,England,58.873211365000003,588732.113433837890625,6578.128390246281924
246241,Woodland,Broadleaved,England,70.865840375700003,708658.403732299804688,12192.986991998661324
246256,Woodland,Broadleaved,England,107.006798899000003,1070067.989242553710938,17525.552903409905412
246284,Woodland,Broadleaved,England,80.734492910800000,807344.929168701171875,7024.435348796039762
246311,Woodland,Broadleaved,England,90.945265180099994,909452.651748657226562,6449.561852923023253
246496,Woodland,Broadleaved,England,64.619400742699995,646194.007324218750000,5258.272254183182667
246557,Woodland,Broadleaved,England,88.521412800099995,885214.127120971679688,17467.954130372123473
246754,Woodland,Broadleaved,England,60.433885972600002,604338.860046386718750,13364.776756816403577
246766,Woodland,Broadleaved,England,127.666048864000004,1276660.488510131835938,19764.923226972558041
246841,Woodland,Broadleaved,England,70.264277844500000,702642.777984619140625,15589.868345230983323
246898,Woodland,Broadleaved,England,116.760432781000006,1167604.327758789062500,10081.428498278306506
247017,Woodland,Broadleaved,England,75.480969758300006,754809.697601318475790,14683.829803602860920
